Term,Tf,Df,Idf,c-TF-IDF
goofy,0.6997674203683063,2,5.77631844218392,4.042079455512916
search,0.6982166622903736,2,5.77631844218392,4.033121783027988
detail,0.7308174572612576,3,5.48863636973214,4.011191275559302
cause,0.7881055108096799,5,5.083171261623976,4.006075283675249
anyone,0.8110908684741547,6,4.929020581796717,3.997883584416482
file,0.7268823392466544,3,5.48863636973214,3.989592843705162
video,0.7543161370462076,4,5.26549281841793,3.971846202433561
either,0.9046864901002564,11,4.3900240810640305,3.9715954773534214
compare,0.8266836846477913,7,4.795489189172194,3.964352672593519
max,0.7217575052808842,3,5.48863636973214,3.9614644936117984
plus,0.8462192336046711,8,4.677706153515811,3.958364916256005
sense,0.8251748229017342,7,4.795489189172194,3.957116942402346
sure,0.8019537430211071,6,4.929020581796717,3.9528465049999526
mobile,0.6842269494350561,2,5.77631844218392,3.9523127466609598
open,0.7761502108560556,5,5.083171261623976,3.945304446526891
management,0.7749117403330084,5,5.083171261623976,3.9390090887557685
bt,0.6363460041452158,1,6.181783550292085,3.9337532607189942
gigachad,0.6363460041452158,1,6.181783550292085,3.9337532607189942
customization,0.773032099160818,5,5.083171261623976,3.9294545507671255
child,0.7725010937880235,5,5.083171261623976,3.9267553595163682
quality,0.6769212198224862,2,5.77631844218392,3.910112525966263
boring,0.7910826042841447,6,4.929020581796717,3.899262438417897
complaint,0.7896070705243333,6,4.929020581796717,3.891989502146651
sound,0.8096837747156512,7,4.795489189172194,3.8828297882970397
step,0.7634867933552613,5,5.083171261623976,3.8809341266129067
final,0.8084948720806499,7,4.795489189172194,3.8771284185639123
continue,0.7621630923591206,5,5.083171261623976,3.874205527750342
fuck,0.7034667812526697,3,5.48863636973214,3.8610733604818064
count,0.621523909031336,1,6.181783550292085,3.8421262769631475
breadman,0.621523909031336,1,6.181783550292085,3.8421262769631475
emotional,0.664176946717244,2,5.77631844218392,3.836497546196224
harambae,0.6199614102061656,1,6.181783550292085,3.832467247428358
monke,0.6199614102061656,1,6.181783550292085,3.832467247428358
swat,0.6632400465329313,2,5.77631844218392,3.8310857123830933
ass,0.6963575146279768,3,5.48863636973214,3.8220531811233935
rest,0.7957313492226248,7,4.795489189172194,3.815921082682501
garbage,0.7243680201750844,4,5.26549281841793,3.814154608123521
setting,0.7500500662686287,5,5.083171261623976,3.8126329416358526
overall,0.8312926185060747,9,4.572345637857985,3.800957178009792
obsolete,0.6566473444310995,2,5.77631844218392,3.793004165648457
valve,0.6548281232997142,2,5.77631844218392,3.7824957650768254
fp,0.6112866623730406,1,6.181783550292085,3.7788418339706142
funtoplay,0.6112866623730406,1,6.181783550292085,3.7788418339706142
smooth,0.7432756555444908,5,5.083171261623976,3.7781974517284773
indie,0.6875185459768796,3,5.48863636973214,3.773539296314059
blast,0.6860693531641462,3,5.48863636973214,3.765585203935337
adventure,0.7145268457760577,4,5.26549281841793,3.7623359750006475
ending,0.7621720119660882,6,4.929020581796717,3.7567615338502627
plot,0.7375253250768443,5,5.083171261623976,3.7489675371504956
indeed,0.7354433861119173,5,5.083171261623976,3.7383846848355233
progress,0.7568901465454357,6,4.929020581796717,3.7307271104815865
mess,0.7082925566825722,4,5.26549281841793,3.729509370550959
demo,0.6444717450329673,2,5.77631844218392,3.7226740263003824
achievement,0.7036200648761126,4,5.26549281841793,3.7049063984999284
job,0.7725798030124826,7,4.795489189172194,3.7048980931191435
joyce,0.5987111998183878,1,6.181783550292085,3.7011030464129475
james,0.5987111998183878,1,6.181783550292085,3.7011030464129475
squad,0.6995027617298529,4,5.26549281841793,3.683226768352049
loot,0.6957161103110283,4,5.26549281841793,3.6632881825003754
move,0.7201555841125935,5,5.083171261623976,3.6606741690591638
zone,0.5899605971505882,1,6.181783550292085,3.647008714786002
danger,0.5899605971505882,1,6.181783550292085,3.647008714786002
official,0.5893084411349458,1,6.181783550292085,3.6429772274562797
whatever,0.691343511632133,4,5.26549281841793,3.6402642955588287
interested,0.7146724058208335,5,5.083171261623976,3.632802234744128
confusing,0.6599542821651807,3,5.48863636973214,3.622249075452278
horse,0.5848837010358945,1,6.181783550292085,3.6156244418976464
choose,0.7319362787263155,6,4.929020581796717,3.6077289824057077
burn,0.7096881657723526,5,5.083171261623976,3.6074664889686545
show,0.7701905142056648,8,4.677706153515811,3.6027249076793444
emotionally,0.6232459027024213,2,5.77631844218392,3.6000668017955615
ammo,0.6819060150463135,4,5.26549281841793,3.590571225062353
least,0.7453360557813032,7,4.795489189172194,3.5742509977994827
bs,0.702349743997605,5,5.083171261623976,3.5701640342975827
gibiiiiiiiiiiiiii,0.5773502691896257,1,6.181783550292085,3.5690543968331356
oyun,0.5773502691896257,1,6.181783550292085,3.5690543968331356
bok,0.5773502691896257,1,6.181783550292085,3.5690543968331356
hunt,0.6174574505926698,2,5.77631844218392,3.566630859122305
reterde,0.5759322305259548,1,6.181783550292085,3.560288388748376
value,0.7002006236824354,5,5.083171261623976,3.55923968767374
couple,0.7209773651488787,6,4.929020581796717,3.55371227182839
highway,0.6138677690803664,2,5.77631844218392,3.5458957156012207
lack,0.7182789727385916,6,4.929020581796717,3.540411840100321
strive,0.572233888682927,1,6.181783550292085,3.5374260399797905
menu,0.6711362103651645,4,5.26549281841793,3.533862895857998
month,0.6699094089873373,4,5.26549281841793,3.5274031820134244
platform,0.6420846408524652,3,5.48863636973214,3.524169112229239
watch,0.7347614066333155,7,4.795489189172194,3.523540382131019
computer,0.6929490371458805,5,5.083171261623976,3.5223786313899446
moment,0.6686327408057984,4,5.26549281841793,3.5206808948720285
playthrough,0.692492221487173,5,5.083171261623976,3.520056559161743
equipment,0.6402085359740762,3,5.48863636973214,3.5138718547602816
idea,0.729567316424131,7,4.795489189172194,3.4986321786852894
similar,0.7471900707710513,8,4.677706153515811,3.4951355918916613
polished,0.7064597990257591,6,4.929020581796717,3.482154889609939
crazy,0.6606282892753563,4,5.26549281841793,3.478533512823111
place,0.7047003498701475,6,4.929020581796717,3.473482528509304
hella,0.6012611306176425,2,5.77631844218392,3.4730757573550433
operation,0.6595884496031352,4,5.26549281841793,3.473058244496725
scary,0.6010908075848835,2,5.77631844218392,3.4720919172797897
suck,0.6319912190131827,3,5.48863636973214,3.4687699900271047
today,0.6316903146190924,3,5.48863636973214,3.4671184352258884
lizard,0.5599544386742127,1,6.181783550292085,3.461517137909286
later,0.7207556246041829,7,4.795489189172194,3.456375805824411
true,0.6294241773171431,3,5.48863636973214,3.454680431611603
refund,0.6291249310278785,3,5.48863636973214,3.453037977544837
hold,0.6288974519218579,3,5.48863636973214,3.4517894274501786
racing,0.5973037609413024,2,5.77631844218392,3.4502167299110615
future,0.6548096692917305,4,5.26549281841793,3.4478956110862264
movie,0.6546557847849509,4,5.26549281841793,3.4470853333209126
rank,0.5566508187451881,1,6.181783550292085,3.4410948745756245
contain,0.556330985277395,1,6.181783550292085,3.4391177333055887
chicken,0.556330985277395,1,6.181783550292085,3.4391177333055887
aside,0.6254841458394428,3,5.48863636973214,3.4330550315452073
target,0.623570093137234,3,5.48863636973214,3.42254949227028
epic,0.5921842740908505,2,5.77631844218392,3.4206449436022774
various,0.6486772044661069,4,5.26549281841793,3.4156051615877043
developer,0.7629159711268066,10,4.47703545805366,3.415601854250156
check,0.6926391124472003,6,4.929020581796717,3.414032441009661
upgrade,0.6910068170950867,6,4.929020581796717,3.4059868236235213
heck,0.5894179786065028,2,5.77631844218392,3.40466593997951
canon,0.5504868107800494,1,6.181783550292085,3.402990311532861
learn,0.6903533186459786,6,4.929020581796717,3.402765716317696
kewl,0.5471826702031027,1,6.181783550292085,3.3825648296664395
times,0.5471826702031027,1,6.181783550292085,3.3825648296664395
oh,0.614587982672545,3,5.48863636973214,3.3732499540968366
deliver,0.6145297131661166,3,5.48863636973214,3.372930133964607
mgsv,0.5433584078340197,1,6.181783550292085,3.3589240674612406
live,0.6376003245524335,4,5.26549281841793,3.35727992995178
hacker,0.6113626168235856,3,5.48863636973214,3.355547093792546
sim,0.5803251382765465,2,5.77631844218392,3.3521427986897496
sam,0.5787388247005939,2,5.77631844218392,3.3429797463258875
actual,0.6074000147673757,3,5.48863636973214,3.333797812028057
impact,0.6326089489146784,4,5.26549281841793,3.330997877377154
aspect,0.6711750186562389,6,4.929020581796717,3.308235480944396
lag,0.5348742534804497,1,6.181783550292085,3.306476861640203
cringe,0.5348742534804497,1,6.181783550292085,3.306476861640203
key,0.57236020288242,2,5.77631844218392,3.306134795481853
essentially,0.6667636190943361,6,4.929020581796717,3.2864916017092494
deep,0.6234044147406845,4,5.26549281841793,3.282531468787108
genre,0.6438176032239847,5,5.083171261623976,3.272635138435787
music,0.6426258571919551,5,5.083171261623976,3.266577289254619
enjoyment,0.5650962279312414,2,5.77631844218392,3.264175763007798
battletech,0.5273259824174704,1,6.181783550292085,3.259815083749932
armor,0.6604435430513409,6,4.929020581796717,3.255339816814806
somehow,0.5635116234833327,2,5.77631844218392,3.2550225831117765
stupid,0.6176972727087123,4,5.26549281841793,3.252480553404067
race,0.5837604765071405,3,5.48863636973214,3.2040489825692555
devs,0.6082205930028997,4,5.26549281841793,3.2025811644706628
matter,0.6812968217262497,8,4.677706153515811,3.186906335359643
tight,0.6269179061367558,5,5.083171261623976,3.186731083871835
tree,0.6260190351449217,5,5.083171261623976,3.182161968678236
stellaris,0.5508401656240411,2,5.77631844218392,3.1818282073897937
task,0.5780406375210969,3,5.48863636973214,3.1726548662814453
realistic,0.623494867050238,5,5.083171261623976,3.1693311899598315
wilson,0.5108186007945849,1,6.181783550292085,3.157770023575184
easily,0.5948919241695463,4,5.26549281841793,3.13239915444957
neverende,0.5056181597611046,1,6.181783550292085,3.125622022740152
aow,0.5409414609198234,2,5.77631844218392,3.124650136853089
team,0.6145755565103669,5,5.083171261623976,3.123992806950059
scam,0.5044208757586829,1,6.181783550292085,3.1182206721889534
often,0.6490629684221506,7,4.795489189172194,3.1125744481604363
facial,0.5034918216986237,1,6.181783550292085,3.112477461083148
expression,0.5034918216986237,1,6.181783550292085,3.112477461083148
solve,0.590958529111884,4,5.26549281841793,3.1116878910214485
unfortunately,0.6488138277189313,7,4.795489189172194,3.111379696611565
guy,0.5894424625365307,4,5.26549281841793,3.1037050533566823
major,0.6100880808524508,5,5.083171261623976,3.1011821996485023
bunch,0.5885327378049315,4,5.26549281841793,3.0989149043157096
slot,0.5357188800404445,2,5.77631844218392,3.0944828466037353
difficult,0.5838838075035085,4,5.26549281841793,3.0744359952002416
detailed,0.5600301526164477,3,5.48863636973214,3.0738018637972755
mind,0.6036394420464061,5,5.083171261623976,3.0684026641930227
crafting,0.495602131352517,1,6.181783550292085,3.063705103084687
ago,0.495602131352517,1,6.181783550292085,3.063705103084687
hat,0.495602131352517,1,6.181783550292085,3.063705103084687
surprised,0.5576977581502123,3,5.48863636973214,3.061000198701334
decide,0.6014697789160104,5,5.083171261623976,3.05737389492119
craft,0.5802910067593879,4,5.26549281841793,3.055518128684068
section,0.5563920432293371,3,5.48863636973214,3.0538336042981165
board,0.5283392984596588,2,5.77631844218392,3.051856033423042
unforgive,0.4935341457607385,1,6.181783550292085,3.0509212637711896
guide,0.5785066852298868,4,5.26549281841793,3.0461227964847306
ridiculous,0.5273125456371451,2,5.77631844218392,3.0459251821587916
controller,0.527275534447275,2,5.77631844218392,3.045711393740178
con,0.554558322435419,3,5.48863636973214,3.0437689776566836
mistake,0.5768264668178292,4,5.26549281841793,3.037275618502668
feeling,0.59687971789007,5,5.083171261623976,3.0340418286250297
poor,0.5248126993987067,2,5.77631844218392,3.0314852742290754
word,0.5244538076398464,2,5.77631844218392,3.0294122011436233
consider,0.595848980096955,5,5.083171261623976,3.028802411896798
combo,0.5514635115363662,3,5.48863636973214,3.026782685998699
ace,0.5203620967269069,2,5.77631844218392,3.0057771759371255
fragile,0.48577432473842574,1,6.181783550292085,3.0029517298222457
chapter,0.5470895169268297,3,5.48863636973214,3.002775420103785
gameplaywise,0.5192197940436797,2,5.77631844218392,2.9991788718814436
useless,0.5693147645254149,4,5.26549281841793,2.9977228040278665
hunting,0.4847790396227414,1,6.181783550292085,2.9967990926662575
tab,0.4841131421377916,1,6.181783550292085,2.992682658547614
easier,0.4841131421377916,1,6.181783550292085,2.992682658547614
nope,0.5439030786636543,3,5.48863636973214,2.9852862191626137
across,0.5664837232016409,4,5.26549281841793,2.98281597626889
episode,0.5398567423291452,3,5.48863636973214,2.963077350392858
dynamic,0.5117220825876692,2,5.77631844218392,2.9558697029239163
bullet,0.5113969343755116,2,5.77631844218392,2.9539915433095874
purchase,0.5604423943056716,4,5.26549281841793,2.9510054023534633
number,0.537012590339129,3,5.48863636973214,2.9474668343394095
hrs,0.476563920918771,1,6.181783550292085,2.9460150069983566
link,0.476563920918771,1,6.181783550292085,2.9460150069983566
randomly,0.536522929945014,3,5.48863636973214,2.944779266491453
guess,0.5362805996245005,3,5.48863636973214,2.9434492034807933
talk,0.59714578208333,6,4.929020581796717,2.9433438502218308
gloomhaven,0.5093617444421781,2,5.77631844218392,2.942235638164326
esteem,0.47516143143508804,1,6.181783550292085,2.9373451205786676
rockbottom,0.47516143143508804,1,6.181783550292085,2.9373451205786676
self,0.47516143143508804,1,6.181783550292085,2.9373451205786676
night,0.5347253151745993,3,5.48863636973214,2.934912812683787
charming,0.5080134857270189,2,5.77631844218392,2.934447666483117
length,0.5572444118123725,4,5.26549281841793,2.934166448501571
reflex,0.5052269254908357,2,5.77631844218392,2.918351607200596
ah,0.5051504395114286,2,5.77631844218392,2.9179097998271777
win,0.5304970121765037,3,5.48863636973214,2.9117051950661916
amount,0.5899145871263121,6,4.929020581796717,2.907701141447705
text,0.5520397440143742,4,5.26549281841793,2.9067613075889596
car,0.46898068785918273,1,6.181783550292085,2.899137101612563
sit,0.5264750789745971,3,5.48863636973214,2.889630266217574
mod,0.5263199617819724,3,5.48863636973214,2.888778884352563
area,0.5854875192683455,6,4.929020581796717,2.8858800328587773
mech,0.4666858943632281,1,6.181783550292085,2.884951184927953
anime,0.4666858943632281,1,6.181783550292085,2.884951184927953
immersive,0.4666858943632281,1,6.181783550292085,2.884951184927953
someone,0.5671560617784278,5,5.083171261623976,2.8829513940879368
hype,0.4984222280709066,2,5.77631844218392,2.879045508000378
complicated,0.49665033640762674,2,5.77631844218392,2.8688104975082225
resolution,0.5226233934575121,3,5.48863636973214,2.868489765003731
catalogue,0.46343421884302743,1,6.181783550292085,2.864850030686289
impossible,0.5439932556495775,4,5.26549281841793,2.864392580890639
decision,0.5805542804247339,6,4.929020581796717,2.8615639970636964
black,0.49485056867670313,2,5.77631844218392,2.8584144659724413
help,0.5798991966407531,6,4.929020581796717,2.858335075609654
jump,0.5423403352816838,4,5.26549281841793,2.8556891405640785
appeal,0.5417396058643182,4,5.26549281841793,2.8525260041311276
playstyle,0.561159806719675,5,5.083171261623976,2.8524714026959166
interest,0.5196029210393815,3,5.48863636973214,2.851911490235807
